sex,age,culture,ID,skill,y,animal,plant,method,from,sex_pathway
1,16,BaYaka,1032,X3.bigtree,0,NA,NA,NA,NA,NA
0,15,BaYaka,1038,X3.bigtree,0,NA,NA,NA,NA,NA
0,14,BaYaka,1043,X3.bigtree,0,NA,NA,NA,NA,NA
1,25,BaYaka,1101,X3.bigtree,1,NA,NA,Observation,Vertical,Male
0,25,BaYaka,1102,X3.bigtree,1,NA,NA,Observation,Vertical,Male
1,45,BaYaka,1103,X3.bigtree,1,NA,NA,Observation,Vertical,Male
0,45,BaYaka,1104,X3.bigtree,1,NA,NA,Observation,Vertical,Male
1,45,BaYaka,1105,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
0,45,BaYaka,1106,X3.bigtree,0,NA,NA,NA,NA,NA
0,35,BaYaka,1107,X3.bigtree,0,NA,NA,NA,NA,NA
1,35,BaYaka,1108,X3.bigtree,1,NA,NA,Observation,Vertical,Male
0,35,BaYaka,1109,X3.bigtree,0,NA,NA,NA,NA,NA
1,45,BaYaka,1110,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
0,65,BaYaka,1111,X3.bigtree,0,NA,NA,NA,NA,NA
0,35,BaYaka,1112,X3.bigtree,0,NA,NA,NA,NA,NA
1,35,BaYaka,1113,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,1114,X3.bigtree,0,NA,NA,NA,NA,NA
0,65,BaYaka,1115,X3.bigtree,0,NA,NA,NA,NA,NA
0,35,BaYaka,1116,X3.bigtree,1,NA,NA,Teaching,Vertical,Female
1,55,BaYaka,1117,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
0,55,BaYaka,1118,X3.bigtree,0,NA,NA,NA,NA,NA
1,25,BaYaka,1119,X3.bigtree,1,NA,NA,Observation,Vertical,Male
0,35,BaYaka,1120,X3.bigtree,0,NA,NA,NA,NA,NA
0,25,BaYaka,1121,X3.bigtree,0,NA,NA,NA,NA,NA
1,25,BaYaka,1122,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
1,55,BaYaka,1123,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
1,45,BaYaka,2024,X3.bigtree,1,NA,NA,Observation,Vertical,Male
0,45,BaYaka,2025,X3.bigtree,0,NA,NA,NA,NA,NA
1,35,BaYaka,2034,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,2035,X3.bigtree,0,NA,NA,NA,NA,NA
1,14,BaYaka,2508,X3.bigtree,1,NA,NA,Observation,Vertical,Male
1,12,BaYaka,2524,X3.bigtree,0,NA,NA,NA,NA,NA
1,14,BaYaka,2526,X3.bigtree,1,NA,NA,Observation,Vertical,Male
0,14,BaYaka,2583,X3.bigtree,0,NA,NA,NA,NA,NA
1,14,BaYaka,2585,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
0,18,BaYaka,2587,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
1,13,BaYaka,2588,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
1,14,BaYaka,2594,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
0,16,BaYaka,2596,X3.bigtree,0,NA,NA,NA,NA,NA
1,17,BaYaka,2599,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
1,17,BaYaka,2600,X3.bigtree,0,NA,NA,NA,NA,NA
1,35,BaYaka,2604,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,2607,X3.bigtree,1,NA,NA,Individual,NA,NA
1,65,BaYaka,2608,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
1,35,BaYaka,2609,X3.bigtree,1,NA,NA,Individual,NA,NA
1,35,BaYaka,2610,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
1,65,BaYaka,2612,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,2613,X3.bigtree,0,NA,NA,NA,NA,NA
0,35,BaYaka,2623,X3.bigtree,0,NA,NA,NA,NA,NA
0,65,BaYaka,2655,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
0,25,BaYaka,2656,X3.bigtree,0,NA,NA,NA,NA,NA
0,35,BaYaka,2658,X3.bigtree,1,NA,NA,Observation,Vertical,Female
1,35,BaYaka,2660,X3.bigtree,1,NA,NA,Individual,NA,NA
0,18,BaYaka,2661,X3.bigtree,0,NA,NA,NA,NA,NA
1,35,BaYaka,2663,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
1,16,BaYaka,2664,X3.bigtree,1,NA,NA,Observation,Vertical,Male
0,55,BaYaka,2666,X3.bigtree,0,NA,NA,NA,NA,NA
0,35,BaYaka,2667,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,2668,X3.bigtree,0,NA,NA,NA,NA,NA
1,45,BaYaka,2673,X3.bigtree,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,2678,X3.bigtree,0,NA,NA,NA,NA,NA
1,25,BaYaka,2899,X3.bigtree,1,NA,NA,Observation,Vertical,Male
0,25,BaYaka,2999,X3.bigtree,0,NA,NA,NA,NA,NA
1,17,BaYaka,1006,X4.basket,0,NA,NA,NA,NA,NA
1,12,BaYaka,1007,X4.basket,0,NA,NA,NA,NA,NA
1,8,BaYaka,1010,X4.basket,0,NA,NA,NA,NA,NA
0,14,BaYaka,1016,X4.basket,0,NA,NA,NA,NA,NA
0,12,BaYaka,1022,X4.basket,1,NA,NA,Observation,Vertical,Female
1,10,BaYaka,1024,X4.basket,0,NA,NA,NA,NA,NA
0,17,BaYaka,1029,X4.basket,0,NA,NA,NA,NA,NA
1,16,BaYaka,1032,X4.basket,0,NA,NA,NA,NA,NA
0,15,BaYaka,1038,X4.basket,1,NA,NA,Teaching,Vertical,Female
0,14,BaYaka,1043,X4.basket,0,NA,NA,NA,NA,NA
1,25,BaYaka,1101,X4.basket,1,NA,NA,Observation,Vertical,Male
0,25,BaYaka,1102,X4.basket,1,NA,NA,Observation,Vertical,Female
1,45,BaYaka,1103,X4.basket,1,NA,NA,Teaching,Vertical,Female
0,45,BaYaka,1104,X4.basket,1,NA,NA,Observation,Vertical,Female
1,45,BaYaka,1105,X4.basket,1,NA,NA,Observation,Vertical,Male
0,45,BaYaka,1106,X4.basket,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,1107,X4.basket,1,NA,NA,Teaching,Vertical,Female
1,35,BaYaka,1108,X4.basket,1,NA,NA,Observation,Vertical,Male
0,35,BaYaka,1109,X4.basket,1,NA,NA,Observation,Vertical,Female
1,45,BaYaka,1110,X4.basket,1,NA,NA,Observation,Vertical,Female
0,65,BaYaka,1111,X4.basket,1,NA,NA,Observation,Vertical,Female
0,35,BaYaka,1112,X4.basket,1,NA,NA,Observation,Vertical,Female
1,35,BaYaka,1113,X4.basket,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,1114,X4.basket,1,NA,NA,Teaching,Vertical,Female
0,65,BaYaka,1115,X4.basket,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,1116,X4.basket,1,NA,NA,Individual,NA,NA
1,55,BaYaka,1117,X4.basket,1,NA,NA,Observation,Vertical,Female
0,55,BaYaka,1118,X4.basket,1,NA,NA,Teaching,Vertical,Female
1,25,BaYaka,1119,X4.basket,0,NA,NA,NA,NA,NA
0,35,BaYaka,1120,X4.basket,1,NA,NA,Observation,Vertical,Female
0,25,BaYaka,1121,X4.basket,1,NA,NA,Observation,Vertical,Female
1,25,BaYaka,1122,X4.basket,1,NA,NA,Teaching,Vertical,Female
1,55,BaYaka,1123,X4.basket,1,NA,NA,Observation,Vertical,Female
1,45,BaYaka,2024,X4.basket,0,NA,NA,NA,NA,NA
0,45,BaYaka,2025,X4.basket,1,NA,NA,Teaching,Vertical,Female
1,35,BaYaka,2034,X4.basket,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,2035,X4.basket,1,NA,NA,Teaching,Vertical,Female
1,14,BaYaka,2508,X4.basket,0,NA,NA,NA,NA,NA
1,12,BaYaka,2524,X4.basket,0,NA,NA,NA,NA,NA
1,14,BaYaka,2526,X4.basket,0,NA,NA,NA,NA,NA
0,14,BaYaka,2583,X4.basket,0,NA,NA,NA,NA,NA
1,14,BaYaka,2585,X4.basket,0,NA,NA,NA,NA,NA
0,18,BaYaka,2587,X4.basket,1,NA,NA,Teaching,Vertical,Female
1,13,BaYaka,2588,X4.basket,0,NA,NA,NA,NA,NA
1,14,BaYaka,2594,X4.basket,1,NA,NA,Teaching,Vertical,Male
0,16,BaYaka,2596,X4.basket,0,NA,NA,NA,NA,NA
1,17,BaYaka,2599,X4.basket,1,NA,NA,Teaching,Vertical,Female
1,17,BaYaka,2600,X4.basket,0,NA,NA,NA,NA,NA
1,35,BaYaka,2604,X4.basket,0,NA,NA,NA,NA,NA
0,35,BaYaka,2607,X4.basket,1,NA,NA,Individual,NA,NA
1,65,BaYaka,2608,X4.basket,0,NA,NA,NA,NA,NA
1,35,BaYaka,2609,X4.basket,1,NA,NA,Individual,NA,NA
1,35,BaYaka,2610,X4.basket,1,NA,NA,Teaching,Vertical,Male
1,65,BaYaka,2612,X4.basket,0,NA,NA,NA,NA,NA
0,35,BaYaka,2613,X4.basket,1,NA,NA,Observation,Horizontal,NA
0,35,BaYaka,2623,X4.basket,1,NA,NA,Individual,NA,NA
0,65,BaYaka,2655,X4.basket,1,NA,NA,Teaching,Vertical,Female
0,25,BaYaka,2656,X4.basket,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,2658,X4.basket,1,NA,NA,Teaching,Vertical,Female
1,35,BaYaka,2660,X4.basket,1,NA,NA,Individual,NA,NA
0,18,BaYaka,2661,X4.basket,1,NA,NA,Teaching,Vertical,Female
1,35,BaYaka,2663,X4.basket,1,NA,NA,Observation,Vertical,Male
1,16,BaYaka,2664,X4.basket,0,NA,NA,NA,NA,NA
0,55,BaYaka,2666,X4.basket,0,NA,NA,NA,NA,NA
0,35,BaYaka,2667,X4.basket,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,2668,X4.basket,1,NA,NA,Teaching,Vertical,Female
1,45,BaYaka,2673,X4.basket,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,2678,X4.basket,1,NA,NA,Teaching,Vertical,Female
1,25,BaYaka,2899,X4.basket,0,NA,NA,NA,NA,NA
0,25,BaYaka,2999,X4.basket,1,NA,NA,Teaching,Vertical,Female
1,17,BaYaka,1006,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
1,12,BaYaka,1007,X5.smokytorch,0,NA,NA,NA,NA,NA
1,8,BaYaka,1010,X5.smokytorch,0,NA,NA,NA,NA,NA
0,14,BaYaka,1016,X5.smokytorch,0,NA,NA,NA,NA,NA
0,12,BaYaka,1022,X5.smokytorch,0,NA,NA,NA,NA,NA
1,10,BaYaka,1024,X5.smokytorch,0,NA,NA,NA,NA,NA
0,17,BaYaka,1029,X5.smokytorch,0,NA,NA,NA,NA,NA
1,16,BaYaka,1032,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
0,15,BaYaka,1038,X5.smokytorch,0,NA,NA,NA,NA,NA
0,14,BaYaka,1043,X5.smokytorch,0,NA,NA,NA,NA,NA
1,25,BaYaka,1101,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
0,25,BaYaka,1102,X5.smokytorch,1,NA,NA,Observation,Vertical,Female
1,45,BaYaka,1103,X5.smokytorch,1,NA,NA,Observation,Vertical,Male
0,45,BaYaka,1104,X5.smokytorch,1,NA,NA,Observation,Vertical,Both Sexes
1,45,BaYaka,1105,X5.smokytorch,1,NA,NA,Observation,Vertical,Male
0,45,BaYaka,1106,X5.smokytorch,1,NA,NA,Observation,Vertical,Female
0,35,BaYaka,1107,X5.smokytorch,1,NA,NA,Observation,Vertical,Female
1,35,BaYaka,1108,X5.smokytorch,1,NA,NA,Observation,Vertical,Male
0,35,BaYaka,1109,X5.smokytorch,1,NA,NA,Observation,Vertical,Female
1,45,BaYaka,1110,X5.smokytorch,1,NA,NA,Observation,Vertical,Male
0,65,BaYaka,1111,X5.smokytorch,1,NA,NA,Observation,Vertical,Female
0,35,BaYaka,1112,X5.smokytorch,0,NA,NA,NA,NA,NA
1,35,BaYaka,1113,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,1114,X5.smokytorch,0,NA,NA,NA,NA,NA
0,65,BaYaka,1115,X5.smokytorch,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,1116,X5.smokytorch,1,NA,NA,Teaching,Vertical,Female
1,55,BaYaka,1117,X5.smokytorch,1,NA,NA,Observation,Vertical,Male
0,55,BaYaka,1118,X5.smokytorch,1,NA,NA,Observation,Vertical,Female
1,25,BaYaka,1119,X5.smokytorch,1,NA,NA,Observation,Vertical,Male
0,35,BaYaka,1120,X5.smokytorch,1,NA,NA,Observation,Vertical,Female
0,25,BaYaka,1121,X5.smokytorch,1,NA,NA,Teaching,Vertical,Female
1,25,BaYaka,1122,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
1,55,BaYaka,1123,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
1,45,BaYaka,2024,X5.smokytorch,1,NA,NA,Observation,Vertical,Male
0,45,BaYaka,2025,X5.smokytorch,1,NA,NA,Teaching,Vertical,Female
1,35,BaYaka,2034,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,2035,X5.smokytorch,1,NA,NA,Teaching,Vertical,Female
1,14,BaYaka,2508,X5.smokytorch,1,NA,NA,Observation,Vertical,Male
1,12,BaYaka,2524,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
1,14,BaYaka,2526,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
0,14,BaYaka,2583,X5.smokytorch,0,NA,NA,NA,NA,NA
1,14,BaYaka,2585,X5.smokytorch,1,NA,NA,Teaching,Horizontal,Male
0,18,BaYaka,2587,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
1,13,BaYaka,2588,X5.smokytorch,0,NA,NA,NA,NA,NA
1,14,BaYaka,2594,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
0,16,BaYaka,2596,X5.smokytorch,1,NA,NA,Teaching,Vertical,Female
1,17,BaYaka,2599,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
1,17,BaYaka,2600,X5.smokytorch,0,NA,NA,NA,NA,NA
1,35,BaYaka,2604,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,2607,X5.smokytorch,1,NA,NA,Teaching,Horizontal,Male
1,65,BaYaka,2608,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
1,35,BaYaka,2609,X5.smokytorch,1,NA,NA,Individual,NA,NA
1,35,BaYaka,2610,X5.smokytorch,1,NA,NA,Observation,Vertical,Male
1,65,BaYaka,2612,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,2613,X5.smokytorch,0,NA,NA,NA,NA,NA
0,35,BaYaka,2623,X5.smokytorch,0,NA,NA,NA,NA,NA
0,65,BaYaka,2655,X5.smokytorch,1,NA,NA,Teaching,Vertical,Female
0,25,BaYaka,2656,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,2658,X5.smokytorch,1,NA,NA,Teaching,Vertical,Female
1,35,BaYaka,2660,X5.smokytorch,1,NA,NA,Individual,NA,NA
0,18,BaYaka,2661,X5.smokytorch,0,NA,NA,NA,NA,NA
1,35,BaYaka,2663,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
1,16,BaYaka,2664,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
0,55,BaYaka,2666,X5.smokytorch,1,NA,NA,Teaching,Horizontal,Male
0,35,BaYaka,2667,X5.smokytorch,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,2668,X5.smokytorch,0,NA,NA,NA,NA,NA
1,45,BaYaka,2673,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,2678,X5.smokytorch,1,NA,NA,Observation,Vertical,Male
1,25,BaYaka,2899,X5.smokytorch,1,NA,NA,Teaching,Vertical,Male
0,25,BaYaka,2999,X5.smokytorch,1,NA,NA,Teaching,Vertical,Female
1,17,BaYaka,1006,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,12,BaYaka,1007,X6.doka,0,NA,NA,NA,NA,NA
1,8,BaYaka,1010,X6.doka,0,NA,NA,NA,NA,NA
0,14,BaYaka,1016,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,12,BaYaka,1022,X6.doka,1,NA,NA,Individual,NA,NA
1,10,BaYaka,1024,X6.doka,0,NA,NA,NA,NA,NA
0,17,BaYaka,1029,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,16,BaYaka,1032,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,15,BaYaka,1038,X6.doka,1,NA,NA,Observation,Vertical,Female
0,14,BaYaka,1043,X6.doka,1,NA,NA,Observation,Vertical,Female
1,25,BaYaka,1101,X6.doka,1,NA,NA,Observation,Vertical,Female
0,25,BaYaka,1102,X6.doka,1,NA,NA,Observation,Vertical,Female
1,45,BaYaka,1103,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,45,BaYaka,1104,X6.doka,1,NA,NA,Observation,Vertical,Female
1,45,BaYaka,1105,X6.doka,1,NA,NA,Teaching,Vertical,Male
0,45,BaYaka,1106,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,1107,X6.doka,1,NA,NA,Observation,Vertical,Female
1,35,BaYaka,1108,X6.doka,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,1109,X6.doka,1,NA,NA,Observation,Vertical,Female
1,45,BaYaka,1110,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,65,BaYaka,1111,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,1112,X6.doka,1,NA,NA,Observation,Vertical,Female
1,35,BaYaka,1113,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,1114,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,65,BaYaka,1115,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,1116,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,55,BaYaka,1117,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,55,BaYaka,1118,X6.doka,1,NA,NA,Observation,Vertical,Female
1,25,BaYaka,1119,X6.doka,1,NA,NA,Observation,Vertical,Female
0,35,BaYaka,1120,X6.doka,1,NA,NA,Observation,Vertical,Female
0,25,BaYaka,1121,X6.doka,1,NA,NA,Observation,Vertical,Female
1,25,BaYaka,1122,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,55,BaYaka,1123,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,45,BaYaka,2024,X6.doka,1,NA,NA,Observation,Vertical,Male
0,45,BaYaka,2025,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,35,BaYaka,2034,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,2035,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,14,BaYaka,2508,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,12,BaYaka,2524,X6.doka,1,NA,NA,Observation,Vertical,Female
1,14,BaYaka,2526,X6.doka,1,NA,NA,Observation,Vertical,Female
0,14,BaYaka,2583,X6.doka,1,NA,NA,Observation,Vertical,Female
1,14,BaYaka,2585,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,18,BaYaka,2587,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,13,BaYaka,2588,X6.doka,1,NA,NA,Observation,Vertical,Female
1,14,BaYaka,2594,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,16,BaYaka,2596,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,17,BaYaka,2599,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,17,BaYaka,2600,X6.doka,1,NA,NA,Observation,Vertical,Female
1,35,BaYaka,2604,X6.doka,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,2607,X6.doka,1,NA,NA,Individual,NA,NA
1,65,BaYaka,2608,X6.doka,1,NA,NA,Teaching,Vertical,Both Sexes
1,35,BaYaka,2609,X6.doka,1,NA,NA,Individual,NA,NA
1,35,BaYaka,2610,X6.doka,1,NA,NA,Teaching,Vertical,Male
1,65,BaYaka,2612,X6.doka,1,NA,NA,Teaching,Vertical,Both Sexes
0,35,BaYaka,2613,X6.doka,1,NA,NA,Observation,Vertical,Female
0,35,BaYaka,2623,X6.doka,1,NA,NA,Observation,Vertical,Female
0,65,BaYaka,2655,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,25,BaYaka,2656,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,2658,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,35,BaYaka,2660,X6.doka,1,NA,NA,Individual,NA,NA
0,18,BaYaka,2661,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,35,BaYaka,2663,X6.doka,1,NA,NA,Observation,Vertical,Female
1,16,BaYaka,2664,X6.doka,1,NA,NA,Observation,Vertical,Female
0,55,BaYaka,2666,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,2667,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,2668,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,45,BaYaka,2673,X6.doka,1,NA,NA,Teaching,Vertical,Both Sexes
0,35,BaYaka,2678,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,25,BaYaka,2899,X6.doka,1,NA,NA,Teaching,Vertical,Female
0,25,BaYaka,2999,X6.doka,1,NA,NA,Teaching,Vertical,Female
1,17,BaYaka,1006,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,12,BaYaka,1007,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,8,BaYaka,1010,X7.firewood,0,NA,NA,NA,NA,NA
0,14,BaYaka,1016,X7.firewood,1,NA,NA,Individual,NA,NA
0,12,BaYaka,1022,X7.firewood,1,NA,NA,Observation,Vertical,Female
1,10,BaYaka,1024,X7.firewood,1,NA,NA,Teaching,Vertical,Female
0,17,BaYaka,1029,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,16,BaYaka,1032,X7.firewood,1,NA,NA,Observation,Vertical,Female
0,15,BaYaka,1038,X7.firewood,1,NA,NA,Teaching,Vertical,Female
0,14,BaYaka,1043,X7.firewood,1,NA,NA,Observation,Vertical,Female
1,25,BaYaka,1101,X7.firewood,1,NA,NA,Teaching,Vertical,Female
0,25,BaYaka,1102,X7.firewood,1,NA,NA,Observation,Vertical,Female
1,45,BaYaka,1103,X7.firewood,1,NA,NA,Observation,Vertical,Female
0,45,BaYaka,1104,X7.firewood,1,NA,NA,Observation,Vertical,Female
1,45,BaYaka,1105,X7.firewood,1,NA,NA,Observation,Vertical,Male
0,45,BaYaka,1106,X7.firewood,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,1107,X7.firewood,1,NA,NA,Observation,Vertical,Female
1,35,BaYaka,1108,X7.firewood,1,NA,NA,Observation,Vertical,Both Sexes
0,35,BaYaka,1109,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,45,BaYaka,1110,X7.firewood,1,NA,NA,Teaching,Vertical,Female
0,65,BaYaka,1111,X7.firewood,1,NA,NA,Observation,Vertical,Female
0,35,BaYaka,1112,X7.firewood,1,NA,NA,Observation,Vertical,Female
1,35,BaYaka,1113,X7.firewood,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,1114,X7.firewood,1,NA,NA,Teaching,Vertical,Female
0,65,BaYaka,1115,X7.firewood,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,1116,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,55,BaYaka,1117,X7.firewood,1,NA,NA,Teaching,Vertical,Male
0,55,BaYaka,1118,X7.firewood,1,NA,NA,Observation,Vertical,Female
1,25,BaYaka,1119,X7.firewood,1,NA,NA,Observation,Vertical,Female
0,35,BaYaka,1120,X7.firewood,1,NA,NA,Individual,NA,NA
0,25,BaYaka,1121,X7.firewood,1,NA,NA,Observation,Vertical,Female
1,25,BaYaka,1122,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,55,BaYaka,1123,X7.firewood,1,NA,NA,Teaching,Vertical,Both Sexes
1,45,BaYaka,2024,X7.firewood,1,NA,NA,Observation,Vertical,Male
0,45,BaYaka,2025,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,35,BaYaka,2034,X7.firewood,1,NA,NA,Teaching,Vertical,Male
0,35,BaYaka,2035,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,14,BaYaka,2508,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,12,BaYaka,2524,X7.firewood,1,NA,NA,Observation,Vertical,Female
1,14,BaYaka,2526,X7.firewood,1,NA,NA,Observation,Vertical,Male
0,14,BaYaka,2583,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,14,BaYaka,2585,X7.firewood,1,NA,NA,Individual,NA,NA
0,18,BaYaka,2587,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,13,BaYaka,2588,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,14,BaYaka,2594,X7.firewood,1,NA,NA,Teaching,Vertical,Female
0,16,BaYaka,2596,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,17,BaYaka,2599,X7.firewood,1,NA,NA,Teaching,Vertical,Male
1,17,BaYaka,2600,X7.firewood,1,NA,NA,Observation,Vertical,Female
1,35,BaYaka,2604,X7.firewood,1,NA,NA,Teaching,Vertical,Both Sexes
0,35,BaYaka,2607,X7.firewood,1,NA,NA,Individual,NA,NA
1,65,BaYaka,2608,X7.firewood,1,NA,NA,Teaching,Vertical,Male
1,35,BaYaka,2609,X7.firewood,1,NA,NA,Individual,NA,NA
1,35,BaYaka,2610,X7.firewood,1,NA,NA,Teaching,Vertical,Male
1,65,BaYaka,2612,X7.firewood,1,NA,NA,Observation,Vertical,Female
0,35,BaYaka,2613,X7.firewood,1,NA,NA,Observation,Vertical,Female
0,35,BaYaka,2623,X7.firewood,1,NA,NA,Observation,Vertical,Female
0,65,BaYaka,2655,X7.firewood,1,NA,NA,Teaching,Vertical,Female
0,25,BaYaka,2656,X7.firewood,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,2658,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,35,BaYaka,2660,X7.firewood,1,NA,NA,Individual,NA,NA
0,18,BaYaka,2661,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,35,BaYaka,2663,X7.firewood,1,NA,NA,Observation,Vertical,Female
1,16,BaYaka,2664,X7.firewood,1,NA,NA,Observation,Vertical,Male
0,55,BaYaka,2666,X7.firewood,1,NA,NA,Teaching,Vertical,Both Sexes
0,35,BaYaka,2667,X7.firewood,1,NA,NA,Teaching,Vertical,Female
0,35,BaYaka,2668,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,45,BaYaka,2673,X7.firewood,1,NA,NA,Observation,Vertical,Female
0,35,BaYaka,2678,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,25,BaYaka,2899,X7.firewood,1,NA,NA,Teaching,Vertical,Female
0,25,BaYaka,2999,X7.firewood,1,NA,NA,Teaching,Vertical,Female
1,17,BaYaka,1006,X8.fishtrap,1,NA,NA,Teaching,Vertical,Female
1,12,BaYaka,1007,X8.fishtrap,0,NA,NA,NA,NA,NA
1,8,BaYaka,1010,X8.fishtrap,0,NA,NA,NA,NA,NA
0,14,BaYaka,1016,X8.fishtrap,1,NA,NA,Individual,NA,NA
0,12,BaYaka,1022,X8.fishtrap,1,NA,NA,Observation,Vertical,Female
1,10,BaYaka,1024,X8.fishtrap,0,NA,NA,NA,NA,NA
